Signal Photons,Reflectivity,Channel,Ambiant Photons,Range,Raw Timestamp,Point:0,Point:1,Point:2,Point ID,Angle,Range(m)
685,108,7,66,5399,610646000000.0,4.97463,-2.09703,0.0681613,1191,-11.428804228045404,5.398562628867058
84,16,8,62,1971,610646000000.0,1.8155,-0.765913,-0.0465599,1192,-11.436818362588836,1.9704474044158091
0,0,0,0,0,0.0,0.0,0.0,0.0,1193,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1194,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1195,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1196,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1197,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1198,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1199,,0.0
827,115,0,99,9669,610646000000.0,8.57516,-3.65132,2.57207,1200,-11.532200143865287,9.32016667061271
763,108,1,133,9574,610646000000.0,8.57086,-3.6546,2.19986,1201,-11.546658318578286,9.317496568263387
750,105,2,98,9492,610646000000.0,8.56478,-3.65519,1.8379,1202,-11.555664426281352,9.312135651100665
764,105,3,98,9438,610646000000.0,8.57134,-3.66028,1.48574,1203,-11.56213950762822,9.320167330794012
754,103,4,149,9395,610646000000.0,8.57401,-3.66743,1.14039,1204,-11.579118406007186,9.325432444932513
373,38,5,121,7656,610646000000.0,7.01248,-3.00216,0.652514,1205,-11.588288567166405,7.628095464531104
564,99,6,124,5700,610646000000.0,5.23319,-2.24177,0.279238,1206,-11.594551182963714,5.693137123677946
674,107,7,96,5421,610646000000.0,4.98189,-2.13619,0.0684396,1207,-11.604610985135762,5.420565993344237
89,17,8,56,1974,610646000000.0,1.81352,-0.77822,-0.0466312,1208,-11.61260008513439,1.9734439842062912
0,0,0,0,0,0.0,0.0,0.0,0.0,1209,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1210,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1211,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1212,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1213,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1214,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1215,,0.0
804,113,0,125,9701,610646000000.0,8.5809,-3.71612,2.58059,1216,-11.70796535115435,9.351010248331459
773,109,1,107,9621,610646000000.0,8.59024,-3.72532,2.21067,1217,-11.72243910345701,9.363238347922154
763,106,2,101,9534,610646000000.0,8.57998,-3.72407,1.84604,1218,-11.731429524920646,9.353328507290868
738,103,3,99,9468,610646000000.0,8.57589,-3.72461,1.49047,1219,-11.737936889025368,9.349791919834365
803,106,4,154,9432,610646000000.0,8.58503,-3.73462,1.14489,1220,-11.754890360966579,9.362164634597066
766,103,5,138,9404,610646000000.0,8.59078,-3.74033,0.801732,1221,-11.763886490506588,9.369715551568255
624,102,6,130,5704,610646000000.0,5.223,-2.27543,0.279434,1222,-11.77031312364828,5.697131794587519
434,76,7,173,5559,610646000000.0,5.09518,-2.22187,0.0701858,1223,-11.780356023754571,5.558557864167647
73,14,8,73,1960,610646000000.0,1.79588,-0.783737,-0.0462984,1224,-11.788428769535582,1.959446008332202
0,0,0,0,0,0.0,0.0,0.0,0.0,1225,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1226,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1227,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1228,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1229,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1230,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1231,,0.0
768,111,0,119,9719,610646000000.0,8.57382,-3.77569,2.58539,1232,-11.8837297275823,9.368362950297133
760,108,1,80,9657,610646000000.0,8.59928,-3.7921,2.21896,1233,-11.898230700587256,9.398278508769572
705,103,2,135,9567,610646000000.0,8.58659,-3.78972,1.85244,1234,-11.907212394370395,9.385707512302947
766,105,3,103,9522,610646000000.0,8.60166,-3.7987,1.49898,1235,-11.913703333840639,9.40312056955562
774,104,4,121,9468,610646000000.0,8.59463,-3.80168,1.14926,1236,-11.930670354319396,9.39789527816202
791,104,5,94,9447,610646000000.0,8.60684,-3.81032,0.805403,1237,-11.93968626197465,9.41255721300009
705,107,6,139,5713,610646000000.0,5.21716,-2.31108,0.279876,1238,-11.946111833611193,5.706123836020385
376,51,7,97,6008,610646000000.0,5.49188,-2.43505,0.0758671,1239,-11.956032930016683,6.00751316577001
64,12,8,60,1973,610646000000.0,1.80292,-0.800011,-0.0466074,1240,-11.964166054335575,1.972444708102359
0,0,0,0,0,0.0,0.0,0.0,0.0,1241,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1242,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1243,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1244,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1245,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1246,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1247,,0.0
789,112,0,116,9777,610646000000.0,8.60151,-3.85107,2.60083,1248,-12.059513901221449,9.424262009568707
739,107,1,105,9692,610646000000.0,8.60693,-3.85872,2.22701,1249,-12.073993295453484,9.432336087274457
746,105,2,94,9607,610646000000.0,8.59898,-3.8584,1.8602,1250,-12.082991383019424,9.42495133146055
766,105,3,126,9567,610646000000.0,8.61873,-3.86961,1.50607,1251,-12.089487521350271,9.44755991592538
777,104,4,164,9506,610646000000.0,8.60554,-3.86982,1.15388,1252,-12.106471855744392,9.435614740121599
800,105,5,129,9470,610646000000.0,8.6042,-3.87246,0.807366,1253,-12.115450855723646,9.435475827513947
595,94,6,162,6050,610646000000.0,5.5098,-2.48125,0.29642,1254,-12.121827568748055,6.0427226977993955
371,50,7,84,6013,610646000000.0,5.4814,-2.47076,0.0759304,1255,-12.131817665275925,6.012520348206731
65,12,8,76,1968,610646000000.0,1.79342,-0.809004,-0.0464886,1256,-12.139964813602655,1.9674457472611537
0,0,0,0,0,0.0,0.0,0.0,0.0,1257,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1258,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1259,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1260,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1261,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1262,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1263,,0.0
718,108,0,125,9816,610646000000.0,8.61193,-3.91935,2.61122,1264,-12.235308051915455,9.461851972388914
750,107,1,104,9752,610646000000.0,8.63622,-3.93567,2.24081,1265,-12.249774211594628,9.490721481389073
795,108,2,85,9672,610646000000.0,8.63316,-3.93755,1.8728,1266,-12.258770299908042,9.488717067554497
714,102,3,123,9606,610646000000.0,8.62986,-3.93841,1.51222,1267,-12.265268919861853,9.486071734269144
775,104,4,147,9549,610646000000.0,8.62045,-3.94029,1.15911,1268,-12.282246571590964,9.478293279203804
782,104,5,113,9502,610646000000.0,8.60927,-3.93844,0.810098,1269,-12.291219027388442,9.467356524738044
626,102,6,111,5651,610646000000.0,5.1321,-2.34916,0.276832,1270,-12.297697916224719,5.644200839410306
392,54,7,88,6012,610646000000.0,5.46523,-2.50393,0.0759177,1271,-12.30759284766286,6.011522635555821
53,10,8,73,1940,610646000000.0,1.76298,-0.808329,-0.045823,1272,-12.315763758017168,1.9394572056740513
83,15,9,61,931,610646000000.0,0.844526,-0.387837,-0.0554534,1273,-12.333152566003386,0.929323250136894
0,0,0,0,0,0.0,0.0,0.0,0.0,1274,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1275,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1276,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1277,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1278,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1279,,0.0
736,109,0,126,9849,610646000000.0,8.61659,-3.98547,2.62001,1280,-12.41108444500404,9.493660745413225
755,108,1,141,9801,610646000000.0,8.65518,-4.00863,2.25209,1281,-12.425561422326709,9.538409474818115
762,106,2,76,9705,610646000000.0,8.63821,-4.00406,1.8792,1282,-12.43454299113319,9.521090719434408
757,105,3,114,9632,610646000000.0,8.62882,-4.00209,1.51632,1283,-12.441053412848364,9.511743213549238
762,104,4,161,9578,610646000000.0,8.62222,-4.00523,1.16263,1284,-12.45800484981389,9.507078682818397
820,106,5,116,9561,610646000000.0,8.63825,-4.01597,0.815134,1285,-12.466987998581073,9.526141826752319
702,106,6,171,5694,610646000000.0,5.15653,-2.39872,0.278943,1286,-12.473477940500432,5.687148607105321
471,69,7,94,6006,610646000000.0,5.44432,-2.53488,0.0758418,1287,-12.48336336943013,6.005517203105825
62,12,8,91,1974,610646000000.0,1.78879,-0.833484,-0.0466312,1288,-12.491547187544466,1.973439951545524
0,0,0,0,0,0.0,0.0,0.0,0.0,1289,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1290,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1291,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1292,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1293,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1294,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1295,,0.0
655,104,0,151,9820,610646000000.0,8.56668,-4.02638,2.61229,1296,-12.586872919693946,9.465714031535075
751,108,1,104,9840,610646000000.0,8.66476,-4.07782,2.26106,1297,-12.601335644721098,9.576360572263347
736,105,2,102,9730,610646000000.0,8.63566,-4.06744,1.88404,1298,-12.610337637792012,9.545611127067769
786,106,3,93,9675,610646000000.0,8.64251,-4.07306,1.52309,1299,-12.616830620765054,9.554203099353707
640,91,4,160,9592,610646000000.0,8.61005,-4.064,1.16434,1300,-12.633808717246602,9.520979834160977
684,98,5,90,9501,610646000000.0,8.55939,-4.04337,0.810012,1301,-12.642790293539269,9.466361398605063
718,103,6,125,6158,610646000000.0,5.56072,-2.62834,0.301723,1302,-12.649156531136606,6.150591684870651
496,75,7,95,5972,610646000000.0,5.39793,-2.5537,0.0754116,1303,-12.659152403303814,5.971518397769532
76,14,8,56,1968,610646000000.0,1.77822,-0.841878,-0.0464886,1304,-12.667340812528753,1.9674412152041545
0,0,0,0,0,0.0,0.0,0.0,0.0,1305,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1306,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1307,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1308,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1309,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1310,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1311,,0.0
597,101,0,117,9468,610647000000.0,8.23564,-3.93267,2.51853,1312,-12.762667956368253,9.126426438562905
814,112,1,93,9872,610647000000.0,8.66768,-4.14434,2.26842,1313,-12.777098433358537,9.607509074572869
702,103,2,104,9770,610647000000.0,8.64594,-4.13729,1.8918,1314,-12.786117396314529,9.584855086421495
762,105,3,92,9721,610647000000.0,8.65833,-4.14563,1.53034,1315,-12.792607889287023,9.59963158073267
751,103,4,139,9675,610647000000.0,8.65924,-4.15237,1.17442,1316,-12.809570198334393,9.603364722559485
730,101,5,116,9599,610647000000.0,8.62245,-4.13806,0.818378,1317,-12.818569418634599,9.564004630179767
780,107,6,127,6157,610647000000.0,5.54358,-2.66198,0.301674,1318,-12.824961367869726,6.149586712682407
592,97,7,80,5994,610647000000.0,5.40199,-2.5963,0.07569,1319,-12.834916024241519,5.993518970529751
72,13,8,79,1964,610647000000.0,1.76942,-0.85104,-0.0463935,1320,-12.843106378590756,1.9634449872609112
0,0,0,0,0,0.0,0.0,0.0,0.0,1321,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1322,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1323,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1324,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1325,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1326,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1327,,0.0
767,111,0,96,10014,610647000000.0,8.68487,-4.2128,2.66396,1328,-12.938396439871152,9.652701733551078
381,52,1,87,9780,610647000000.0,8.56155,-4.15834,2.24725,1329,-12.952909772739531,9.517979300150847
726,105,2,112,9828,610647000000.0,8.67157,-4.21513,1.90304,1330,-12.96187214168385,9.641755399396937
743,104,3,122,9768,610647000000.0,8.67447,-4.21897,1.53775,1331,-12.968363774479956,9.646042589673756
695,101,4,216,9646,610647000000.0,8.60772,-4.19282,1.1709,1332,-12.985355470059062,9.57458005088474
760,103,5,96,9703,610647000000.0,8.69004,-4.23629,0.827256,1333,-12.994338443234355,9.667623708321502
645,100,6,133,6184,610647000000.0,5.55138,-2.70776,0.302999,1334,-13.00071311827095,6.176551151087474
460,71,7,83,5942,610647000000.0,5.33923,-2.60659,0.075032,1335,-13.01071944941798,5.941522399267716
87,16,8,66,1987,610647000000.0,1.78483,-0.871972,-0.0469402,1336,-13.018824197052727,1.9864423721024478
0,0,0,0,0,0.0,0.0,0.0,0.0,1337,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1338,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1339,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1340,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1341,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1342,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1343,,0.0
753,110,0,115,10056,610647000000.0,8.69517,-4.28391,2.67514,1344,-13.114202957872342,9.693186587340614
344,46,1,93,9721,610647000000.0,8.48438,-4.18539,2.23368,1345,-13.128684900381215,9.4605598902232
752,106,2,92,9888,610647000000.0,8.69832,-4.29432,1.91468,1346,-13.137669216585106,9.700616221910854
700,102,3,117,9819,610647000000.0,8.69357,-4.29442,1.54579,1347,-13.144146700684383,9.696401522281345
629,84,4,164,8799,610647000000.0,7.82827,-3.87278,1.06795,1348,-13.161197616283214,8.733855741956127
746,102,5,92,9742,610647000000.0,8.69871,-4.30677,0.830585,1349,-13.170108205229662,9.706483580421903
723,103,6,167,6207,610647000000.0,5.55525,-2.75197,0.304128,1350,-13.176489902923116,6.199527517754881
594,100,7,88,5913,610647000000.0,5.29716,-2.62642,0.0746651,1351,-13.186489381953516,5.912527892703763
63,12,8,83,1953,610647000000.0,1.74899,-0.867803,-0.046132,1352,-13.194701215376789,1.9524466873410398
0,0,0,0,0,0.0,0.0,0.0,0.0,1353,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1354,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1355,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1356,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1357,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1358,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1359,,0.0
766,111,0,114,10105,610647000000.0,8.71096,-4.35831,2.6882,1360,-13.289970278166791,9.740415298009628
154,17,1,85,9636,610647000000.0,8.38458,-4.20032,2.21412,1361,-13.304466286140151,9.37783929691696
747,106,2,90,9939,610647000000.0,8.71654,-4.37003,1.92456,1362,-13.313429349778087,9.750652889550524
746,104,3,112,9876,610647000000.0,8.71737,-4.37292,1.55478,1363,-13.319925518564142,9.752690348990887
445,50,4,125,8748,610647000000.0,7.75912,-3.89802,1.06176,1364,-13.336999458123735,8.683231143692998
519,61,5,208,9108,610647000000.0,8.10774,-4.07633,0.776464,1365,-13.345943347023377,9.07479554461146
559,66,6,123,7452,610647000000.0,6.64914,-3.34478,0.36525,1366,-13.35210086059411,7.443024653190395
621,102,7,80,5876,610647000000.0,5.24789,-2.64224,0.0741969,1367,-13.362311094727943,5.875523948525782
69,13,8,64,1996,610647000000.0,1.78203,-0.897856,-0.0471541,1368,-13.370371078940362,1.995438878451555
76,13,9,60,892,610647000000.0,0.79492,-0.401129,-0.0530997,1369,-13.388110991011827,0.8903944524990034
0,0,0,0,0,0.0,0.0,0.0,0.0,1370,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1371,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1372,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1373,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1374,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1375,,0.0
746,110,0,115,10131,610647000000.0,8.7064,-4.42303,2.69512,1376,-13.465752410145427,9.765479780374337
139,15,1,78,9657,610647000000.0,8.37686,-4.26095,2.21896,1377,-13.480245750484139,9.398269966440633
722,104,2,87,9981,610647000000.0,8.72628,-4.44212,1.93271,1378,-13.489203290907026,9.791853385993889
768,106,3,104,9907,610647000000.0,8.71765,-4.44022,1.55966,1379,-13.495709270082862,9.783300832076055
637,86,4,132,8850,610647000000.0,7.82525,-3.99156,1.07415,1380,-13.512773585629228,8.78447999577095
567,69,5,81,8898,610647000000.0,7.89622,-4.03088,0.758537,1381,-13.521751986432658,8.865567317594515
426,45,6,105,7457,610647000000.0,6.63294,-3.38779,0.365496,1382,-13.527891028947662,7.448020819499633
570,98,7,59,5820,610647000000.0,5.18172,-2.64891,0.0734883,1383,-13.538123673930517,5.819531454206602
50,9,8,71,1994,610647000000.0,1.77471,-0.907863,-0.0471066,1384,-13.546136555603166,1.9934419507146426
82,14,9,62,902,610647000000.0,0.801328,-0.410549,-0.0537032,1385,-13.563843474946243,0.9003760575365163
0,0,0,0,0,0.0,0.0,0.0,0.0,1386,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1387,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1388,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1389,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1390,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1391,,0.0
773,112,0,107,10142,610647000000.0,8.68852,-4.48122,2.69805,1392,-13.641512041201937,9.77607858391083
135,15,1,72,9696,610647000000.0,8.38428,-4.32969,2.22793,1393,-13.656044145059928,9.436226290975647
708,104,2,90,9973,610647000000.0,8.69188,-4.49198,1.93116,1394,-13.665003094219863,9.784000319644312
665,100,3,115,9894,610647000000.0,8.67884,-4.48773,1.55761,1395,-13.67148669747769,9.770464896743654
655,90,4,156,8850,610647000000.0,7.80061,-4.0395,1.07415,1396,-13.688557139316261,8.784479302844307
463,51,5,136,8875,610647000000.0,7.85099,-4.06871,0.756574,1397,-13.697535941791688,8.842649209609077
374,38,6,98,7468,610647000000.0,6.62178,-3.43348,0.366036,1398,-13.703666488350581,7.459004979137633
683,105,7,76,5789,610647000000.0,5.13786,-2.66637,0.0730961,1399,-13.713868506095029,5.788534733116836
64,12,8,86,2004,610647000000.0,1.77797,-0.923342,-0.0473443,1400,-13.721961351514764,2.003431498670219
0,0,0,0,0,0.0,0.0,0.0,0.0,1401,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1402,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1403,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1404,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1405,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1406,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1407,,0.0
706,107,0,107,10094,610647000000.0,8.61987,-4.51299,2.68527,1408,-13.817301826211242,9.72981179453128
152,17,1,57,9702,610647000000.0,8.36273,-4.38376,2.22931,1409,-13.831809655311455,9.442065705686442
657,101,2,89,9903,610647000000.0,8.60335,-4.51333,1.91758,1410,-13.840784630835357,9.715337303017328
659,100,3,107,9841,610647000000.0,8.6048,-4.51658,1.54926,1411,-13.847282959670286,9.718131401478372
622,83,4,138,8808,610647000000.0,7.73878,-4.06789,1.06905,1412,-13.864330999367265,8.742793886424408
525,61,5,229,7827,610647000000.0,6.90175,-3.6307,0.667112,1413,-13.873418912849639,7.798470077681904
408,42,6,81,7489,610647000000.0,6.61915,-3.48381,0.367067,1414,-13.87942905714463,7.479978531961171
650,104,7,119,5746,610647000000.0,5.08336,-2.67781,0.072552,1415,-13.889671717091815,5.745538728935695
63,12,8,73,2022,610647000000.0,1.78819,-0.942624,-0.0477721,1416,-13.897722976977553,2.0214261009188537
0,0,0,0,0,0.0,0.0,0.0,0.0,1417,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1418,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1419,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1420,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1421,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1422,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1423,,0.0
746,110,0,109,10000,610647000000.0,8.51201,-4.52328,2.66023,1424,-13.993082782737009,9.639210351398086
541,86,1,77,9897,610647000000.0,8.50321,-4.52412,2.27417,1425,-14.00757128776532,9.631834824087257
701,103,2,90,9839,610647000000.0,8.52007,-4.53652,1.90518,1426,-14.016557488595042,9.652544043686099
672,100,3,104,9780,610647000000.0,8.52376,-4.54097,1.53964,1427,-14.023064517163679,9.657892786653825
637,86,4,120,8721,610647000000.0,7.63748,-4.07465,1.05847,1428,-14.040119397575367,8.656435373345081
510,58,5,161,7839,610647000000.0,6.88989,-3.67861,0.668136,1429,-14.04919548315463,7.810426092358854
412,42,6,90,7515,610647000000.0,6.62056,-3.5366,0.368343,1430,-14.055219145961727,7.505954587765636
682,105,7,97,5789,610647000000.0,5.10475,-2.72922,0.0730961,1431,-14.06544302135921,5.78853300680751
79,15,8,83,2027,610647000000.0,1.78679,-0.955936,-0.047891,1432,-14.073432365729788,2.026433354491581
0,0,0,0,0,0.0,0.0,0.0,0.0,1433,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1434,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1435,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1436,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1437,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1438,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1439,,0.0
704,107,0,118,9946,610647000000.0,8.43828,-4.55072,2.64585,1440,-14.1688757084054,9.587159218287761
666,103,1,95,9841,610647000000.0,8.42733,-4.55032,2.26129,1441,-14.183369809135945,9.577332772296263
645,100,2,113,9781,610647000000.0,8.44201,-4.56167,1.89393,1442,-14.192363590929256,9.5956430753233
699,102,3,105,9701,610647000000.0,8.42711,-4.55608,1.52719,1443,-14.198838942273063,9.579877239218675
640,86,4,158,8342,610647000000.0,7.28151,-3.94234,1.01241,1444,-14.215954192469452,8.280243508236941
656,87,5,137,7874,610647000000.0,6.89785,-3.73743,0.671124,1445,-14.22497882449995,7.8452990782633645
389,39,6,129,7560,610647000000.0,6.63825,-3.59857,0.370552,1446,-14.23097610566038,7.550898562912893
764,110,7,75,5822,610647000000.0,5.11691,-2.77623,0.0735136,1447,-14.241240581653084,5.82153080907419
70,13,8,87,2030,610647000000.0,1.78352,-0.968312,-0.0479623,1448,-14.24925132915715,2.029426450932381
0,0,0,0,0,0.0,0.0,0.0,0.0,1449,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1450,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1451,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1452,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1453,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1454,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1455,,0.0
787,112,0,118,9942,610647000000.0,8.40682,-4.60056,2.64478,1456,-14.34465220289906,9.583307092335088
732,106,1,112,9846,610647000000.0,8.40352,-4.60428,2.26244,1457,-14.359144811334783,9.58219926263277
727,104,2,93,9774,610647000000.0,8.40784,-4.61008,1.89257,1458,-14.368139973880268,9.588775264443317
761,105,3,101,9707,610647000000.0,8.40419,-4.61055,1.52814,1459,-14.374616092563711,9.58580100245149
568,71,4,138,8349,610647000000.0,7.26328,-3.99028,1.01326,1460,-14.391693768528288,8.2871931820611
565,68,5,225,8011,610647000000.0,6.99441,-3.84544,0.682819,1461,-14.400725166378322,7.981803057060478
332,32,6,165,7675,610647000000.0,6.71668,-3.69459,0.376198,1462,-14.406759075699703,7.665754071877078
506,77,7,204,6098,610647000000.0,5.34155,-2.94066,0.0770059,1463,-14.416954559609353,6.097510773922421
57,11,8,87,2037,610647000000.0,1.78368,-0.982613,-0.0481286,1464,-14.424983444276199,2.036428896418679
0,0,0,0,0,0.0,0.0,0.0,0.0,1465,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1466,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1467,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1468,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1469,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1470,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1471,,0.0
812,115,0,119,9994,610648000000.0,8.42225,-4.67639,2.65863,1472,-14.520444963389723,9.633427141708188
753,108,1,78,9889,610648000000.0,8.41169,-4.67609,2.27233,1473,-14.534923317400821,9.624050412596558
713,104,2,125,9816,610648000000.0,8.41541,-4.68161,1.90072,1474,-14.543899010805422,9.629984302178276
749,104,3,100,9735,610648000000.0,8.3999,-4.67548,1.53255,1475,-14.55040525145661,9.61345064169989
571,72,4,169,8379,610648000000.0,7.26467,-4.04927,1.01691,1476,-14.567476070662888,8.316971668930947
657,87,5,100,8517,610648000000.0,7.41097,-4.13387,0.726013,1477,-14.57648026525734,8.485950596002784
602,73,6,142,8614,610648000000.0,7.51287,-4.19276,0.422297,1478,-14.582440829114107,8.603630167231737
404,50,7,70,6452,610648000000.0,5.63245,-3.14598,0.0814852,1479,-14.592674311473175,6.451486895507113
60,11,8,86,2047,610648000000.0,1.78634,-0.998416,-0.0483663,1480,-14.600785977140127,2.046422513719002
0,0,0,0,0,0.0,0.0,0.0,0.0,1481,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1482,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1483,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1484,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1485,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1486,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,1487,,0.0
787,113,0,111,10015,610648000000.0,8.41103,-4.73791,2.66422,1488,-14.696220593354573,9.653663389045631
764,108,1,108,9948,610648000000.0,8.43285,-4.75582,2.28591,1489,-14.710706855000549,9.681465952783183
720,104,2,88,9879,610648000000.0,8.44035,-4.76354,1.91293,1490,-14.719693162662686,9.691791447100996
726,103,3,111,9804,610648000000.0,8.43039,-4.76044,1.54343,1491,-14.726190100445741,9.681594111803076
655,90,4,134,8450,610648000000.0,7.30103,-4.12846,1.02554,1492,-14.743269593108929,8.387444249144075
680,92,5,98,8543,610648000000.0,7.40802,-4.19202,0.728233,1493,-14.752237825496836,8.51186184103102
707,97,6,128,8321,610648000000.0,7.23233,-4.09461,0.407913,1494,-14.75826399006799,8.310982389645643
